Fecha,Precio,RetornoLog,Volatilidad_7d,Volatilidad_14d,Volatilidad_21d,Volatilidad_28d
2018-03-18,8189.99,0.04561449986886557,1.001564346010491,1.0063776378035851,0.9963352809363764,0.9769462442447138
2018-03-19,8600.0,0.048849526396450536,1.097524565049575,1.071047080807483,0.9641580666102338,0.9550607636128084
2018-03-20,8909.98,0.03540979355182516,1.1426617752448538,1.0743961437511935,0.9726832639209423,0.967566523267766
2018-03-21,8885.0,-0.002807535204672574,0.6858752457117224,1.0134723183001773,0.9706339427597745,0.9389850144521289
2018-03-22,8722.9,-0.01841271016713497,0.7208293358367839,0.9636436856089029,0.9312203628590264,0.9166886455251163
2018-03-23,8898.03,0.01987815248285389,0.7233721197337483,0.9715301390605554,0.9357870261468082,0.9111942640719556
2018-03-24,8546.86,-0.04026593988898665,0.6512167158625419,0.9582927034742124,0.9190341238496436,0.909084843276139
2018-03-25,8470.15,-0.00901574596303241,0.6002727146629561,0.8356610758592053,0.9158336682617939,0.9089368075900808
2018-03-26,8134.23,-0.04046713461426167,0.5455917136115549,0.8326906386982227,0.921022932287218,0.8687816893557468
2018-03-27,7795.51,-0.042533156531052586,0.450796998874201,0.8481695407681277,0.9023554258946872,0.8686229145362324
2018-03-28,7949.3,0.019535947550118275,0.5229819834503333,0.6478822240702315,0.8690632764744917,0.874111788089558
2018-03-29,7090.14,-0.11437878800473697,0.8849235231100373,0.8608703739696473,0.9448900709210931,0.9174672109208888
2018-03-30,6840.23,-0.03588372967026073,0.780704200578942,0.8666815864695411,0.9489851119661464,0.9148913470616216
2018-03-31,6923.91,0.012159282162465812,0.8576886339588302,0.845200838779187,0.9410224947930707,0.8986172078174076
2018-04-01,6813.01,-0.016146619389951777,0.8485300258905195,0.7907683617151472,0.8447622850891247,0.8947451745095899
2018-04-02,7056.0,0.03504429913185516,0.9650291313822765,0.7630344199998094,0.8616580296109194,0.914578803712512
2018-04-03,7405.21,0.04830548782990234,1.0564028316834155,0.7889450979790291,0.8965690905148118,0.924920428898636
